,Número de registro,Denominação,Título,Autor,Classificação,Dimensões - altura,Dimensões - largura,Dimensões - profundidade/comprimento,Dimensões - espessura,Dimensões - diâmetro,Dimensões - peso,Material/Técnica,Estado de conservação,Local de produção,Data de produção,ACERVO,URL,TAINACAN_COLECTION_ID
26,313.0,Vira-mundo,Sem título,Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,12.7,42.6,,,,,Ferro,Bom,Brasil > Minas Gerais,[17-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
27,314.0,Peia,Sem título,Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,11.5,20.0,,,,,Ferro,Bom,Brasil > Minas Gerais,[17-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
28,315.0,Gargalheira,Sem título,Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,8.0,15.2,,,,,Ferro,Bom,Brasil > Minas Gerais,[17-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
29,316.0,Algema,Sem título,Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,3.9,10.2,,,,,Ferro,Bom,Brasil > Minas Gerais,[17-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
30,317.0,Algema,Sem título,Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,2.5,11.9,,,,,Ferro,Bom,Brasil > Minas Gerais,[17-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
31,318.0,Algema,Sem título,Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,4.4,11.0,,,,,Ferro,Bom,Brasil > Minas Gerais,[17-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
32,319.0,Demarcador de sesmaria,Sem título,Não identificado,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,122.4,41.0,,,,,Pedra > Quartzito Itacolomito,Regular,Brasil > Minas Gerais,[1747?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
33,320.0,Pia batismal,Sem título,Não identificado,04 Construção > 04.4 Fragmento de Construção,40.0,84.0,,,84.0,,Pedra-sabão,Regular,Brasil > Minas Gerais,[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
34,321.0,Pedestal,Sem título,Não identificado,04 Construção > 04.4 Fragmento de Construção,57.0,38.0,,,,,Pedra > Quartzito Itacolomito,Regular,Brasil > Minas Gerais,[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
35,322.0,Tanque [para lavagem de minério aurífero],Sem título,Não identificado,06 Trabalho > 06.6 Equipamento de Mineração,59.2,127.0,,,,,Pedra > Minério de Ferro,Regular,Brasil > Minas Gerais > Ouro Preto,[entre 1701 e 1750],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
36,323.0,Brunidor de minério aurífero,Sem título,Não identificado,06 Trabalho > 06.6 Equipamento de Mineração,17.0,39.1,,,,,Pedra > Quartzito Lajes,Regular,Brasil > Minas Gerais > Ouro Preto,[entre 1701 e 1750],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
37,324.0,Brunidor de minério aurífero,Sem título,Não identificado,06 Trabalho > 06.6 Equipamento de Mineração,15.8,61.3,,,,,Pedra > Quartzito Lajes,Regular,Brasil > Minas Gerais > Ouro Preto,[entre 1701 e 1750],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
38,325.0,Lampião de rua,Sem título,Não identificado,05 Interiores > 05.4 Objeto de Iluminação,93.0,26.5,,,,,Folha-de-flandres | Vidro,Regular,Brasil > Minas Gerais,[18-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
39,326.0,Pia de água-benta (com relevo religioso),Nossa Senhora da Assunção,Não identificado,04 Construção > 04.4 Fragmento de Construção,67.0,28.5,,,,,Pedra-sabão,Bom,Brasil > Minas Gerais,[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
40,327.0,Alambique,Sem título,Não identificado,06 Trabalho > 06.1 Equipamento Agrícola,51.0,42.8,,,,,Pedra-sabão,Bom,Brasil > Minas Gerais,[18-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
41,328.0,Pote de cozinha,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,45.0,35.1,,,35.1,,Pedra-sabão,Regular,Brasil > Minas Gerais > Mariana > Cachoeira do Brumado,[18-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
42,329.0,Caldeirão,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,38.8,55.8,,,55.8,29.0,Ferro,Regular,Brasil > Minas Gerais,[18- e 19-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
43,330.0,Fôrma de marcar doces,"Armas de Dom Frei Cipriano de São José, 5º Bispo de Mariana",Não identificado,06 Trabalho > 06.3 Equipamento de Artistas/Artesãos,29.9,25.7,,,,,Pedra-sabão,Regular,Brasil > Minas Gerais,[17- e 18-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
44,331.0,Relevo religioso,São Francisco de Paula,Não identificado,02 Artes Visuais/Cinematográfica > 02.3 Escultura,25.5,21.0,,,,,Pedra-sabão,Regular,Brasil > Minas Gerais,[entre 1851 e 1900],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
45,332.0,Peça de grupo escultórico religioso,Gruta de Presépio,José Bonifácio da Glória,02 Artes Visuais/Cinematográfica > 02.3 Escultura,35.4,35.1,,,,,Pedra-sabão,Bom,Brasil > Minas Gerais > Ouro Preto,[1870?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
46,333.0,Pia de água-benta,Sem título,Não identificado,04 Construção > 04.4 Fragmento de Construção,17.9,9.7,,,,,Pedra-sabão,Bom,Brasil > Minas Gerais,[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
47,334.0,Pia de água-benta,Sem título,Não identificado,04 Construção > 04.4 Fragmento de Construção,20.0,19.8,,,,,Pedra-sabão,Regular,Brasil > Minas Gerais,[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
48,335.0,Pia de água-benta,Sem título,Não identificado,04 Construção > 04.4 Fragmento de Construção,10.2,15.6,,,,,Pedra-sabão,Regular,Brasil > Minas Gerais,[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
49,336.0,Tinteiro,Sem título,Não identificado,10 Comunicação > 10.2 Equipamento de Comunicação Escrita,6.6,8.8,,,,,Pedra-sabão,Regular,Brasil > Minas Gerais,1850,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
50,337.0,Palma,Sem título,Não identificado,05 Interiores > 05.1 Acessório de Interiores,31.1,30.8,,,,,Pedra-sabão,Regular,Brasil > Minas Gerais,[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
51,338.0,Palma,Sem título,Não identificado,05 Interiores > 05.1 Acessório de Interiores,33.7,25.3,,,,,Pedra-sabão,Regular,Brasil > Minas Gerais,[17-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
52,339.0,Goiva,Sem título,Não identificado,06 Trabalho > 06.3 Equipamento de Artistas/Artesãos,32.5,5.7,,,,,Ferro,Regular,Brasil > Minas Gerais,[17-?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
53,340.0,Goiva,Sem título,Não identificado,06 Trabalho > 06.3 Equipamento de Artistas/Artesãos,35.3,2.0,,,,,Ferro,Regular,Brasil > Minas Gerais,[17-?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
54,341.0,Arca de viagem,Sem título,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,38.5,69.3,,,,,Madeira > Cedro | Couro | Ferro,Regular,Portugal (?),[16-?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
55,342.0,Baú de viagem,Sem título,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,46.9,118.0,,,,,Couro | Ferro | Madeira,Bom,Portugal (?),[17-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
56,343.0,Cadeirinha de arruar,Sem título,Não identificado,11 Transporte > 11.6 Transporte Terrestre,187.5,60.8,316.0,,,41.5,Couro | Madeira | Fibra Têxtil > Seda,Bom,Brasil > Minas Gerais (?),[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
57,344.0,Cadeirinha de arruar,Sem título,Não identificado,11 Transporte > 11.6 Transporte Terrestre,146.0,56.3,277.5,,,25.0,Ferro | Madeira,Regular,Brasil > Minas Gerais,[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
58,345.0,Liteira,Sem título,Não identificado,11 Transporte > 11.6 Transporte Terrestre,124.6,74.7,464.5,,,,Couro | Palha > Junco | Madeira,Bom,Brasil > Minas Gerais (?),[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
59,346.0,Carranca de proa,Sem título,Francisco Biquiba Dy Lafuente Guarany,11 Transporte > 11.2 Acessório de Transporte Marítimo,44.0,20.8,66.0,,,,Madeira > Cedro,Regular,Brasil > Minas Gerais,[entre 1901 e 1950],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
60,347.0,Lanterna processional,Sem título,Não identificado,09 Objetos Cerimoniais > 09.3 Objeto de Culto,43.3,24.5,,,,,Folha-de-flandres | Tintas,Regular,Brasil > Minas Gerais,[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
61,348.0,Lanterna processional,Sem título,Não identificado,09 Objetos Cerimoniais > 09.3 Objeto de Culto,61.2,25.0,,,,,Folha-de-flandres | Tintas,Regular,Brasil > Minas Gerais,[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
62,349.0,Cristo,"Nosso Senhor da Coluna Ou ""cristo Flagelado""","Antônio Francisco Lisboa, Aleijadinho (atribuição)",02 Artes Visuais/Cinematográfica > 02.3 Escultura,62.3,20.4,,,,3.59,Madeira | Tintas,Bom,Brasil > Minas Gerais,[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
63,350.0,Retábulo,Sem título,"Antônio Francisco Lisboa, Aleijadinho (atribuição)",04 Construção > 04.4 Fragmento de Construção,325.3,334.2,,,,,Madeira | Ouro | Tintas,Bom,Brasil > Minas Gerais > Esmeraldas (antiga Santa Quitéria),[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
64,351.0,Nossa senhora,Nossa Senhora de Nazaré,Não identificado,02 Artes Visuais/Cinematográfica > 02.3 Escultura,34.2,13.3,,,,,Madeira > Cedro | Ouro | Tintas,Regular,Brasil > Minas Gerais (?),[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
65,352.0,Nossa senhora,Nossa Senhora do Carmo,"Antônio Francisco Lisboa, Aleijadinho (atribuição)",02 Artes Visuais/Cinematográfica > 02.3 Escultura,43.6,19.6,,,,1.27,Madeira > Cedro,Bom,Brasil > Minas Gerais,[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
66,353.0,Crucifixo,Cristo Crucificado,Não identificado,02 Artes Visuais/Cinematográfica > 02.3 Escultura,121.5,34.0,,,,,Madeira | Ouro | Tintas,Bom,Brasil > Minas Gerais,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
67,354.0,Nossa senhora,Nossa Senhora da Conceição,Não identificado,02 Artes Visuais/Cinematográfica > 02.3 Escultura,36.0,13.4,,,,,Madeira | Ouro | Tintas,Bom,Brasil > Minas Gerais (?),[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
68,355.0,Sacra,Sem título,Não identificado,09 Objetos Cerimoniais > 09.3 Objeto de Culto,28.0,22.5,,,,,Madeira | Ouro | Tintas,Bom,Brasil > Minas Gerais > Esmeraldas (antiga Santa Quitéria),[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
69,356.0,Sacra,Sem título,Não identificado,09 Objetos Cerimoniais > 09.3 Objeto de Culto,31.0,31.8,,,,,Madeira | Ouro | Tintas,Regular,Brasil > Minas Gerais > Esmeraldas (antiga Santa Quitéria),[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
70,357.0,Sacra,Sem título,Não identificado,09 Objetos Cerimoniais > 09.3 Objeto de Culto,27.3,22.0,,,,,Madeira | Ouro | Tintas,Regular,Brasil > Minas Gerais > Esmeraldas (antiga Santa Quitéria),[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
71,358.0,Peça de grupo escultórico religioso (de roca),Rei Mago (de Presépio),"Antônio Francisco Lisboa, Aleijadinho (atribuição) | Feliciano Manuel da Costa (atribuição)",02 Artes Visuais/Cinematográfica > 02.3 Escultura,57.7,25.2,,,,1.97,Madeira > Cedro | Fibra Têxtil | Tintas,Bom,Brasil > Minas Gerais > Ouro Preto,[1794?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
72,359.0,Peça de grupo escultórico religioso (de roca),Rei Mago (de Presépio),"Antônio Francisco Lisboa, Aleijadinho (atribuição) | Feliciano Manuel da Costa (atribuição)",02 Artes Visuais/Cinematográfica > 02.3 Escultura,60.0,20.2,,,,1.92,Fibra Têxtil | Madeira | Tintas,Bom,Brasil > Minas Gerais > Ouro Preto,[1794?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
73,360.0,Peça de grupo escultórico religioso,Pastor (de Presépio),"Antônio Francisco Lisboa, Aleijadinho (atribuição) | Feliciano Manuel da Costa (atribuição)",02 Artes Visuais/Cinematográfica > 02.3 Escultura,58.3,22.9,,,,2.78,Madeira > Cedro | Tintas,Bom,Brasil > Minas Gerais > Ouro Preto,[1794?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
